date,product_code,product,variant,sold_quantity,gross_price_total
01/10/2020,A0821150501,AQ Marquee P3,Standard,174,7047.23
01/10/2020,A0821150502,AQ Marquee P3,Plus 1,237,10261.29
01/10/2020,A0821150503,AQ Marquee P3,Plus 2,237,10045.03
01/10/2020,A0821150504,AQ Marquee P3,Premium,249,11131.4
01/10/2020,A0921150601,AQ Marquee P4,Standard,217,9782.64
01/10/2020,A1018150101,AQ 5000 Series Electron 9 5900X Desktop Processor,Standard,132,14665.68
01/10/2020,A1018150102,AQ 5000 Series Electron 9 5900X Desktop Processor,Plus,226,27906.41
01/10/2020,A1018150103,AQ 5000 Series Electron 9 5900X Desktop Processor,Premium,196,24290.57
01/10/2020,A1118150201,AQ 5000 Series Electron 8 5900X Desktop Processor,Standard,138,17148.43
01/10/2020,A1118150202,AQ 5000 Series Electron 8 5900X Desktop Processor,Plus,108,13995.03
01/10/2020,A1119150203,AQ 5000 Series Electron 8 5900X Desktop Processor,Premium,220,30777.16
01/10/2020,A1219150301,AQ 5000 Series Ultron 8 5900X Desktop Processor,Standard,97,13161.17
01/10/2020,A1219150302,AQ 5000 Series Ultron 8 5900X Desktop Processor,Plus,258,37448.03
01/10/2020,A1219150303,AQ 5000 Series Ultron 8 5900X Desktop Processor,Premium,83,11864.04
01/10/2020,A1319150401,AQ Electron 5 3600 Desktop Processor,Standard,132,19681.65
01/10/2020,A1320150402,AQ Electron 5 3600 Desktop Processor,Plus,55,8263.48
01/10/2020,A1320150403,AQ Electron 5 3600 Desktop Processor,Premium,136,21854
01/10/2020,A1420150501,AQ Electron 4 3600 Desktop Processor,Standard,97,15569.3
01/10/2020,A1420150502,AQ Electron 4 3600 Desktop Processor,Plus,41,6949.5
01/10/2020,A1421150503,AQ Electron 4 3600 Desktop Processor,Premium,136,23995.69
01/10/2020,A1521150601,AQ Electron 3 3600 Desktop Processor,Standard,99,18442.88
01/10/2020,A1521150602,AQ Electron 3 3600 Desktop Processor,Plus,251,46550.43
01/10/2020,A1618150101,AQ MB Elite,Standard,104,2043.44
01/10/2020,A1618150102,AQ MB Elite,Plus 1,146,2987.58
01/10/2020,A1618150103,AQ MB Elite,Plus 2,137,2904.63
01/10/2020,A1618150104,AQ MB Elite,Premium,94,2016.2
01/10/2020,A1718150201,AQ MB Crossx,Standard,158,3458.29
01/10/2020,A1718150202,AQ MB Crossx,Plus 1,25,572.39
01/10/2020,A1718150203,AQ MB Crossx,Plus 2,76,2078.18
01/10/2020,A1718150204,AQ MB Crossx,Premium,66,1874.34
01/10/2020,A1819150301,AQ MB Crossx 2,Standard,46,1327.63
01/10/2020,A1819150302,AQ MB Crossx 2,Plus 1,127,4057.97
01/10/2020,A1819150303,AQ MB Crossx 2,Plus 2,153,4925.44
01/10/2020,A1819150304,AQ MB Crossx 2,Premium,167,5387.62
01/10/2020,A1919150401,AQ MB Lito,Standard,108,3646.18
01/10/2020,A1919150402,AQ MB Lito,Plus 1,88,3082.25
01/10/2020,A1919150403,AQ MB Lito,Plus 2,79,2830.97
01/10/2020,A1920150404,AQ MB Lito,Premium,117,4560.43
01/10/2020,A2020150501,AQ MB Lito 2,Standard,26,1075.61
01/10/2020,A2020150502,AQ MB Lito 2,Plus 1,168,6618.06
01/10/2020,A2021150503,AQ MB Lito 2,Plus 2,179,8133.35
01/10/2020,A2118150101,AQ Master wired x1 Ms,Standard 1,1036,3049.36
01/10/2020,A2118150102,AQ Master wired x1 Ms,Standard 2,1111,4443.78
01/10/2020,A2118150103,AQ Master wired x1 Ms,Plus 1,352,1594.38
01/10/2020,A2118150104,AQ Master wired x1 Ms,Plus 2,979,4939.94
01/10/2020,A2118150105,AQ Master wired x1 Ms,Premium 1,600,2814.24
01/10/2020,A2118150106,AQ Master wired x1 Ms,Premium 2,860,4518.61
01/10/2020,A2218150201,AQ Master wireless x1 Ms,Standard 1,368,2001.29
01/10/2020,A2218150202,AQ Master wireless x1 Ms,Standard 2,584,3740.75
01/10/2020,A2219150203,AQ Master wireless x1 Ms,Plus 1,817,5498.49
01/10/2020,A2219150204,AQ Master wireless x1 Ms,Plus 2,979,7198.2
01/10/2020,A2219150205,AQ Master wireless x1 Ms,Premium 1,992,7917.45
01/10/2020,A2219150206,AQ Master wireless x1 Ms,Premium 2,308,2562.34
01/10/2020,A2319150301,AQ Gamers Ms,Standard 1,297,2614.91
01/10/2020,A2319150302,AQ Gamers Ms,Standard 2,1333,11983.8
01/10/2020,A2319150303,AQ Gamers Ms,Plus 1,906,8514.32
01/10/2020,A2319150304,AQ Gamers Ms,Plus 2,1179,12329.16
01/10/2020,A2319150305,AQ Gamers Ms,Premium 1,571,5959.53
01/10/2020,A2319150306,AQ Gamers Ms,Premium 2,787,8551.46
01/10/2020,A2419150401,AQ Lite Ms,Standard 1,397,4558.71
01/10/2020,A2419150402,AQ Lite Ms,Standard 2,273,3079.96
01/10/2020,A2419150403,AQ Lite Ms,Plus 1,784,8539.72
01/10/2020,A2419150404,AQ Lite Ms,Plus 2,324,3769.16
01/10/2020,A2419150405,AQ Lite Ms,Premium 1,708,9021.55
01/10/2020,A2420150406,AQ Lite Ms,Premium 2,465,5718.52
01/10/2020,A2520150501,AQ Maxima Ms,Standard 1,511,6167.21
01/10/2020,A2520150502,AQ Maxima Ms,Standard 2,779,11316.3
01/10/2020,A2520150503,AQ Maxima Ms,Plus 1,833,11802.11
01/10/2020,A2520150504,AQ Maxima Ms,Plus 2,1133,16179.24
01/10/2020,A2520150505,AQ Maxima Ms,Premium 1,727,11033.1
01/10/2020,A2520150506,AQ Maxima Ms,Premium 2,776,11304.54
01/10/2020,A2620150601,AQ Qwerty Ms,Standard 1,160,2384.21
01/10/2020,A2620150602,AQ Qwerty Ms,Standard 2,1176,18592.8
01/10/2020,A2620150603,AQ Qwerty Ms,Plus 1,138,2205.13
01/10/2020,A2620150604,AQ Qwerty Ms,Plus 2,884,14629.4
01/10/2020,A2620150605,AQ Qwerty Ms,Premium 1,1136,18844.2
01/10/2020,A2620150606,AQ Qwerty Ms,Premium 2,1071,17976.74
01/10/2020,A2720150701,AQ Trigger Ms,Standard 1,1236,21125.34
01/10/2020,A2721150702,AQ Trigger Ms,Standard 2,276,4757.36
01/10/2020,A2721150703,AQ Trigger Ms,Plus 1,1090,18459.48
01/10/2020,A2721150704,AQ Trigger Ms,Plus 2,560,10968.16
01/10/2020,A2721150705,AQ Trigger Ms,Premium 1,654,12690.35
01/10/2020,A2721150706,AQ Trigger Ms,Premium 2,241,4832.94
01/10/2020,A2821150801,AQ Lumina Ms,Standard 1,438,9509.77
01/10/2020,A2918150101,AQ Master wired x1,Standard 1,757,5222.62
01/10/2020,A2918150102,AQ Master wired x1,Standard 2,849,6450.62
01/10/2020,A2918150103,AQ Master wired x1,Plus 1,247,1919.02
01/10/2020,A2918150104,AQ Master wired x1,Plus 2,622,5567.77
01/10/2020,A2918150105,AQ Master wired x1,Premium 1,664,6284.76
01/10/2020,A2918150106,AQ Master wired x1,Premium 2,680,7084.78
01/10/2020,A3018150201,AQ Master wireless x1,Standard 1,650,7017.08
01/10/2020,A3018150202,AQ Master wireless x1,Standard 2,627,6929.85
01/10/2020,A3018150203,AQ Master wireless x1,Plus 1,856,10592.06
01/10/2020,A3019150204,AQ Master wireless x1,Plus 2,888,10301.78
01/10/2020,A3019150205,AQ Master wireless x1,Premium 1,696,8387.43
01/10/2020,A3019150206,AQ Master wireless x1,Premium 2,288,3744.52
01/10/2020,A3119150301,AQ Gamers ,Standard 1,1085,14654.12
01/10/2020,A3119150302,AQ Gamers ,Standard 2,796,12184.45
01/10/2020,A3119150303,AQ Gamers ,Plus 1,698,11336.01
01/10/2020,A3120150304,AQ Gamers ,Plus 2,583,9549.07
01/10/2020,A3120150305,AQ Gamers ,Premium 1,888,14493.76
01/10/2020,A3120150306,AQ Gamers ,Premium 2,746,14398.02
01/10/2020,A3220150401,AQ Lite,Standard 1,851,15738.65
01/10/2020,A3220150402,AQ Lite,Standard 2,947,17798.58
01/10/2020,A3220150403,AQ Lite,Plus 1,654,12154.2
01/10/2020,A3220150404,AQ Lite,Plus 2,554,10205.73
01/10/2020,A3220150405,AQ Lite,Premium 1,1089,20627.29
01/10/2020,A3220150406,AQ Lite,Premium 2,760,15205.02
01/10/2020,A3320150501,AQ Maxima,Standard 1,279,5689.03
01/10/2020,A3320150502,AQ Maxima,Standard 2,567,12303.22
01/10/2020,A3320150503,AQ Maxima,Plus 1,197,4112.04
01/10/2020,A3320150504,AQ Maxima,Plus 2,522,11554
01/10/2020,A3320150505,AQ Maxima,Premium 1,561,12950.35
01/10/2020,A3320150506,AQ Maxima,Premium 2,988,23482.59
01/10/2020,A3420150601,AQ Qwerty,Standard 1,371,9115.1
01/10/2020,A3420150602,AQ Qwerty,Standard 2,908,21767.12
01/10/2020,A3421150603,AQ Qwerty,Plus 1,272,7330.59
01/10/2020,A3421150604,AQ Qwerty,Plus 2,700,19190.64
01/10/2020,A3421150605,AQ Qwerty,Premium 1,963,28764.04
01/10/2020,A3421150606,AQ Qwerty,Premium 2,773,22935.61
01/10/2020,A3521150701,AQ Trigger,Standard 1,183,5377.86
01/10/2020,A3521150702,AQ Trigger,Standard 2,888,26943.16
01/10/2020,A3521150703,AQ Trigger,Plus 1,819,26016.76
01/10/2020,A3521150704,AQ Trigger,Plus 2,718,24142.46
01/10/2020,A3521150705,AQ Trigger,Premium 1,165,5694.38
01/10/2020,A3718150101,AQ LION x1,Standard,42,693.53
01/10/2020,A3718150102,AQ LION x1,Plus 1 ,38,611.86
01/10/2020,A3718150103,AQ LION x1,Plus 2,102,1792.11
01/10/2020,A3718150105,AQ LION x1,Premium,54,973.68
01/10/2020,A3818150201,AQ LION x2,Standard,67,1156.74
01/10/2020,A3818150202,AQ LION x2,Plus 1 ,19,332.87
01/10/2020,A3819150203,AQ LION x2,Plus 2,96,1771.52
01/10/2020,A3819150204,AQ LION x2,Plus 3,51,1080.9
01/10/2020,A3819150205,AQ LION x2,Premium,48,1037.12
01/10/2020,A3920150301,AQ LION x3,Standard,94,2081.67
01/10/2020,A3920150302,AQ LION x3,Plus 1 ,104,2407.81
01/10/2020,A3920150303,AQ LION x3,Plus 2,84,2139.23
01/10/2020,A3920150304,AQ LION x3,Plus 3,26,651.15
01/10/2020,A3920150305,AQ LION x3,Premium,108,2965.1
01/10/2020,A4020150401,AQ Mx NB,Standard,32,861.77
01/10/2020,A4020150402,AQ Mx NB,Plus 1 ,30,853.5
01/10/2020,A4021150403,AQ Mx NB,Plus 2,62,1856.42
01/10/2020,A4021150404,AQ Mx NB,Plus 3,82,2343.56
01/10/2020,A4021150405,AQ Mx NB,Premium,94,2980.07
01/10/2020,A4118110105,AQ Aspiron,Plus Blue,38,6949.94
01/10/2020,A4118110106,AQ Aspiron,Plus Red,48,9012.16
01/10/2020,A4118110107,AQ Aspiron,Premium Black,44,8613.97
01/10/2020,A4218110201,AQ Digit,Standard Grey,48,9613.11
01/10/2020,A4218110202,AQ Digit,Standard Blue,48,10364.84
01/10/2020,A4218110203,AQ Digit,Standard Red,50,11842.43
01/10/2020,A4218110204,AQ Digit,Plus Grey,28,6498.91
01/10/2020,A4218110205,AQ Digit,Plus Blue,44,10566.17
01/10/2020,A4218110206,AQ Digit,Plus Red,19,4503.35
01/10/2020,A4218110207,AQ Digit,Premium Black,37,9217.82
01/10/2020,A4218110208,AQ Digit,Premium Misty Green,35,8506.45
01/10/2020,A4318110301,AQ Velocity,Standard Grey,45,11911.5
01/10/2020,A4319110302,AQ Velocity,Standard Blue,24,6413.02
01/10/2020,A4319110303,AQ Velocity,Standard Red,14,3657.23
01/10/2020,A4319110304,AQ Velocity,Plus Grey,44,11750.8
01/10/2020,A4319110305,AQ Velocity,Plus Blue,36,10001.08
01/10/2020,A4319110306,AQ Velocity,Plus Red,38,10481.14
01/10/2020,A4419110401,AQ Elite,Standard Grey,30,8140.41
01/10/2020,A4419110402,AQ Elite,Standard Blue,12,3383.4
01/10/2020,A4419110403,AQ Elite,Standard Red,11,3168.55
01/10/2020,A4419110404,AQ Elite,Plus Grey,40,11475.89
01/10/2020,A4419110405,AQ Elite,Plus Blue,38,11065.87
01/10/2020,A4419110406,AQ Elite,Plus Red,10,2875.67
01/10/2020,A4419110407,AQ Elite,Premium Black,21,6037.36
01/10/2020,A4419110408,AQ Elite,Premium Misty Green,24,7128.66
01/10/2020,A4519110501,AQ Gen X,Standard Grey,9,2806.56
01/10/2020,A4519110502,AQ Gen X,Standard Blue,36,10812.16
01/10/2020,A4519110503,AQ Gen X,Standard Red,42,12890.59
01/10/2020,A4520110504,AQ Gen X,Plus Grey,35,11960.7
01/10/2020,A4520110505,AQ Gen X,Plus Blue,26,8455.61
01/10/2020,A4520110506,AQ Gen X,Plus Red,24,7806.15
01/10/2020,A4520110507,AQ Gen X,Premium Black,15,4844.14
01/10/2020,A4520110508,AQ Gen X,Premium Misty Green,43,14065
01/10/2020,A4620110601,AQ Gen Y,Standard Grey,21,7292.2
01/10/2020,A4620110602,AQ Gen Y,Standard Blue,31,10747.35
01/10/2020,A4620110603,AQ Gen Y,Standard Red,14,5124.64
01/10/2020,A4620110604,AQ Gen Y,Plus Grey,37,13064.63
01/10/2020,A4620110605,AQ Gen Y,Plus Blue,14,4889.54
01/10/2020,A4620110606,AQ Gen Y,Plus Red,35,12198.81
01/10/2020,A4620110607,AQ Gen Y,Premium Black,31,10781.89
01/10/2020,A4620110608,AQ Gen Y,Premium Misty Green,11,3993.69
01/10/2020,A4720110701,AQ GEN Z,Standard Grey,35,12870.67
01/10/2020,A4720110702,AQ GEN Z,Standard Blue,18,6685.25
01/10/2020,A4721110703,AQ GEN Z,Standard Red,34,12296.09
01/10/2020,A4721110704,AQ GEN Z,Plus Grey,44,16729.47
01/10/2020,A4721110705,AQ GEN Z,Plus Blue,36,13586.65
01/10/2020,A4918110101,AQ BZ 101,Standard Grey,18,7545.48
01/10/2020,A4918110102,AQ BZ 101,Standard Blue,29,13093.15
01/10/2020,A4918110103,AQ BZ 101,Premium Black,15,6422.18
01/10/2020,A4918110104,AQ BZ 101,Premium Misty Green,33,15189.26
01/10/2020,A5018110201,AQ BZ Compact,Standard Grey,16,7227.28
01/10/2020,A5018110202,AQ BZ Compact,Standard Blue,11,5088.12
01/10/2020,A5018110203,AQ BZ Compact,Standard Red,37,16729.25
01/10/2020,A5018110204,AQ BZ Compact,Plus Grey,14,6268.27
01/10/2020,A5018110205,AQ BZ Compact,Plus Blue,32,15557.64
01/10/2020,A5018110206,AQ BZ Compact,Plus Red,9,4279.99
01/10/2020,A5018110207,AQ BZ Compact,Premium Black,32,15206.09
01/10/2020,A5019110208,AQ BZ Compact,Premium Misty Green,36,16822.97
01/10/2020,A5119110301,AQ BZ Gen Y,Standard Grey,11,5269.49
01/10/2020,A5119110302,AQ BZ Gen Y,Standard Blue,22,10434.89
01/10/2020,A5119110303,AQ BZ Gen Y,Standard Red,11,5217.47
01/10/2020,A5119110305,AQ BZ Gen Y,Plus Blue,36,17401.73
01/10/2020,A5119110306,AQ BZ Gen Y,Plus Red,26,12648.63
01/10/2020,A5119110307,AQ BZ Gen Y,Premium Black,27,13944.37
01/10/2020,A5119110308,AQ BZ Gen Y,Premium Misty Green,7,3588.07
01/10/2020,A5219110401,AQ BZ Gen Z,Standard Grey,30,15208.93
01/10/2020,A5219110402,AQ BZ Gen Z,Standard Blue,34,16665.38
01/10/2020,A5219110403,AQ BZ Gen Z,Standard Red,16,8412.87
01/10/2020,A5219110405,AQ BZ Gen Z,Plus Blue,37,19286.63
01/10/2020,A5219110406,AQ BZ Gen Z,Plus Red,9,4954.14
01/10/2020,A5219110407,AQ BZ Gen Z,Premium Black,25,13639.83
01/10/2020,A5220110408,AQ BZ Gen Z,Premium Misty Green,36,19189.43
01/10/2020,A5318110103,AQ Gamer 1,Standard Black,16,9359.56
01/10/2020,A5318110104,AQ Gamer 1,Plus Firey Red,21,12314.03
01/10/2020,A5318110105,AQ Gamer 1,Plus Cool Blue,7,3859.31
01/10/2020,A5318110106,AQ Gamer 1,Plus Black,13,7356.37
01/10/2020,A5318110107,AQ Gamer 1,Premium Black,16,9146.38
01/10/2020,A5318110108,AQ Gamer 1,Premium Misty Green,6,3477.97
01/10/2020,A5419110201,AQ Gamer 2,Standard Firey Red,9,5265
01/10/2020,A5419110202,AQ Gamer 2,Standard Cool Blue,16,9086.83
01/10/2020,A5419110203,AQ Gamer 2,Standard Black,6,3573.43
01/10/2020,A5419110204,AQ Gamer 2,Plus Firey Red,8,4823.36
01/10/2020,A5419110205,AQ Gamer 2,Plus Cool Blue,9,5136.82
01/10/2020,A5419110206,AQ Gamer 2,Plus Black,14,8422.96
01/10/2020,A5419110207,AQ Gamer 2,Premium Black,14,8389.22
01/10/2020,A5419110208,AQ Gamer 2,Premium Misty Green,5,3042.04
01/10/2020,A5519110301,AQ Gamer 3,Standard Firey Red,6,3538.45
01/10/2020,A5519110302,AQ Gamer 3,Standard Cool Blue,15,9087.96
01/10/2020,A5519110303,AQ Gamer 3,Standard Black,6,3625.63
01/10/2020,A5519110304,AQ Gamer 3,Plus Firey Red,19,11357.64
01/10/2020,A5520110305,AQ Gamer 3,Plus Cool Blue,5,3162.44
01/10/2020,A5520110306,AQ Gamer 3,Plus Black,15,9595.22
01/10/2020,A5520110307,AQ Gamer 3,Premium Black,17,10366.47
01/10/2020,A5520110308,AQ Gamer 3,Premium Misty Green,19,11212.2
01/10/2020,A5620110401,AQ Smash 1,Standard Firey Red,13,8346.91
01/10/2020,A5620110402,AQ Smash 1,Standard Cool Blue,16,9501.28
01/10/2020,A5621110403,AQ Smash 1,Standard Black,5,3155.93
01/10/2020,A5621110404,AQ Smash 1,Plus Firey Red,19,12159.27
01/10/2020,A5621110405,AQ Smash 1,Plus Cool Blue,22,13239.98
01/10/2020,A5621110406,AQ Smash 1,Plus Black,11,7088.15
01/10/2020,A5621110407,AQ Smash 1,Premium Black,13,8525.12
01/10/2020,A5621110408,AQ Smash 1,Premium Misty Green,13,8544.28
01/10/2020,A5721110501,AQ Smash 2,Standard Firey Red,21,13643.55
01/10/2020,A5721110502,AQ Smash 2,Standard Cool Blue,20,12559.88
01/10/2020,A5721110503,AQ Smash 2,Standard Black,17,11531.16
01/10/2020,A5721110504,AQ Smash 2,Plus Firey Red,15,9837.52
01/10/2020,A5721110505,AQ Smash 2,Plus Cool Blue,18,12139.69
01/10/2020,A5721110506,AQ Smash 2,Plus Black,16,11528.74
01/10/2020,A5820110101,AQ BZ Allin1,Standard 1,22,14988.65
01/10/2020,A5820110102,AQ BZ Allin1,Standard 2,11,7673.1
01/10/2020,A5820110103,AQ BZ Allin1,Standard 3,17,12497.49
01/10/2020,A5820110104,AQ BZ Allin1,Plus 1,7,4833.48
01/10/2020,A5820110105,AQ BZ Allin1,Plus 2,29,20572.39
01/10/2020,A5820110106,AQ BZ Allin1,Plus 3,25,17313.11
01/10/2020,A5820110107,AQ BZ Allin1,Premium 1,34,25081.04
01/10/2020,A5821110108,AQ BZ Allin1,Premium 2,32,23895.64
01/10/2020,A6018110101,AQ Home Allin1,Standard 1,2,1600.92
01/10/2020,A6018110102,AQ Home Allin1,Standard 2,6,4584.33
01/10/2020,A6018110103,AQ Home Allin1,Standard 3,2,1541.96
01/10/2020,A6018110104,AQ Home Allin1,Plus 1,7,5243.69
01/10/2020,A6018110105,AQ Home Allin1,Plus 2,6,4599.88
01/10/2020,A6018110106,AQ Home Allin1,Plus 3,7,5513.11
01/10/2020,A6019110107,AQ Home Allin1,Premium 1,3,2357.98
01/10/2020,A6019110108,AQ Home Allin1,Premium 2,2,1593.32
01/10/2020,A6119110201,AQ HOME Allin1 Gen 2,Standard 1,3,2472.27
01/10/2020,A6119110202,AQ HOME Allin1 Gen 2,Standard 2,7,5530.73
01/10/2020,A6119110203,AQ HOME Allin1 Gen 2,Standard 3,3,2308.69
01/10/2020,A6119110204,AQ HOME Allin1 Gen 2,Plus 1,7,5650.85
01/10/2020,A6120110205,AQ HOME Allin1 Gen 2,Plus 2,7,5844.87
01/10/2020,A6120110206,AQ HOME Allin1 Gen 2,Plus 3,5,4053.02
01/10/2020,A6218160101,AQ Digit SSD,Standard,565,7680.67
01/10/2020,A6218160102,AQ Digit SSD,Plus,1165,17764.04
01/10/2020,A6219160103,AQ Digit SSD,Premium,938,15289.68
01/10/2020,A6319160201,AQ Neuer SSD,Standard,979,16994.46
01/10/2020,A6319160202,AQ Neuer SSD,Plus,1330,24702.49
01/10/2020,A6319160203,AQ Neuer SSD,Premium,462,8936.6
01/10/2020,A6419160301,AQ Clx1,Standard,360,6409.55
01/10/2020,A6419160302,AQ Clx1,Plus,1276,25101.85
01/10/2020,A6419160303,AQ Clx1,Premium,1274,24631.77
01/10/2020,A6519160401,AQ Clx2,Standard,292,5924.36
01/10/2020,A6520160402,AQ Clx2,Plus,1030,20769.95
01/10/2020,A6520160403,AQ Clx2,Premium,581,12365.42
01/10/2020,A6620160501,AQ Clx3,Standard,387,8844.11
01/10/2020,A6720160103,AQ Pen Drive 2 IN 1,Premium,2256,10019.12
01/10/2020,A6818160201,AQ Pen Drive DRC,Standard,828,2483.17
01/10/2020,A6818160202,AQ Pen Drive DRC,Plus,2256,8692.59
01/10/2020,A6819160203,AQ Pen Drive DRC,Premium,1483,7560.93
01/10/2020,A7118160101,AQ Wi Power Dx1,Standard,507,15043.3
01/10/2020,A7119160102,AQ Wi Power Dx1,Plus,305,9127.55
01/10/2020,A7119160103,AQ Wi Power Dx1,Premium,618,17782.08
01/10/2020,A7219160201,AQ Wi Power Dx2,Standard,768,25311.36
01/10/2020,A7220160202,AQ Wi Power Dx2,Plus,685,24115.63
01/10/2020,A7220160203,AQ Wi Power Dx2,Premium,917,34367.69
01/10/2020,A7321160301,AQ Wi Power Dx3,Standard,479,19541
01/10/2020,A7321160302,AQ Wi Power Dx3,Plus,243,10678.54
01/10/2020,A7321160303,AQ Wi Power Dx3,Premium,586,25109.1
01/12/2020,A0118150101,AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Standard,113,2153.47
01/12/2020,A0118150102,AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Plus,172,3690.52
01/12/2020,A0118150103,AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Premium,383,8341.55
01/12/2020,A0118150104,AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache,Premium Plus,199,4571.61
01/12/2020,A0219150201,AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm,Standard,362,8578.93
01/12/2020,A0219150202,AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm,Plus,409,10115.06
01/12/2020,A0220150203,AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm,Premium,121,2857.46
01/12/2020,A0320150301,AQ Zion Saga,Standard,364,8634.92
01/12/2020,A0321150302,AQ Zion Saga,Plus,339,9187.82
01/12/2020,A0321150303,AQ Zion Saga,Premium,275,7701.62
01/12/2020,A0418150103,AQ Mforce Gen X,Standard 3,230,4490.41
01/12/2020,A0418150104,AQ Mforce Gen X,Plus 1,110,2191.63
01/12/2020,A0418150105,AQ Mforce Gen X,Plus 2,329,6605.2
01/12/2020,A0418150106,AQ Mforce Gen X,Plus 3,248,4944.25
01/12/2020,A0519150201,AQ Mforce Gen Y,Standard 1,126,2822.2
01/12/2020,A0519150202,AQ Mforce Gen Y,Standard 2,174,4337.79
01/12/2020,A0519150203,AQ Mforce Gen Y,Standard 3,356,9465.01
01/12/2020,A0519150204,AQ Mforce Gen Y,Plus 1,101,2636.92
01/12/2020,A0519150205,AQ Mforce Gen Y,Plus 2,178,5286.74
01/12/2020,A0519150206,AQ Mforce Gen Y,Plus 3,125,3905.49
01/12/2020,A0519150207,AQ Mforce Gen Y,Premium 1,48,1557.25
01/12/2020,A0519150208,AQ Mforce Gen Y,Premium 2,184,5627.01
01/12/2020,A0619150301,AQ Mforce Gen Z,Standard 1,84,2559.45
01/12/2020,A0619150302,AQ Mforce Gen Z,Standard 2,235,8012.87
01/12/2020,A0620150303,AQ Mforce Gen Z,Standard 3,325,11128.39
01/12/2020,A0620150304,AQ Mforce Gen Z,Plus 1,92,3457.6
01/12/2020,A0620150305,AQ Mforce Gen Z,Plus 2,335,12250.25
01/12/2020,A0620150306,AQ Mforce Gen Z,Plus 3,332,12459.23
01/12/2020,A0621150307,AQ Mforce Gen Z,Premium 1,352,12757.68
01/12/2020,A0621150308,AQ Mforce Gen Z,Premium 2,343,13513.86
01/12/2020,A0721150401,AQ GT 21,Standard,287,11289.92
01/12/2020,A0721150402,AQ GT 21,Plus 1,198,7751.01
01/12/2020,A0721150403,AQ GT 21,Plus 2,149,5855.55
01/12/2020,A0721150404,AQ GT 21,Premium,99,3873.03
01/12/2020,A0821150501,AQ Marquee P3,Standard,333,13486.93
01/12/2020,A0821150502,AQ Marquee P3,Plus 1,80,3463.73
01/12/2020,A0821150503,AQ Marquee P3,Plus 2,208,8815.89
01/12/2020,A0821150504,AQ Marquee P3,Premium,193,8627.95
01/12/2020,A0921150601,AQ Marquee P4,Standard,147,6626.95
01/12/2020,A1018150101,AQ 5000 Series Electron 9 5900X Desktop Processor,Standard,281,31220.11
01/12/2020,A1018150102,AQ 5000 Series Electron 9 5900X Desktop Processor,Plus,166,20497.63
01/12/2020,A1018150103,AQ 5000 Series Electron 9 5900X Desktop Processor,Premium,350,43376.03
01/12/2020,A1118150201,AQ 5000 Series Electron 8 5900X Desktop Processor,Standard,264,32805.7
01/12/2020,A1118150202,AQ 5000 Series Electron 8 5900X Desktop Processor,Plus,46,5960.85
01/12/2020,A1119150203,AQ 5000 Series Electron 8 5900X Desktop Processor,Premium,108,15108.79
01/12/2020,A1219150301,AQ 5000 Series Ultron 8 5900X Desktop Processor,Standard,50,6784.11
01/12/2020,A1219150302,AQ 5000 Series Ultron 8 5900X Desktop Processor,Plus,279,40496.12
01/12/2020,A1219150303,AQ 5000 Series Ultron 8 5900X Desktop Processor,Premium,349,49886.13
01/12/2020,A1319150401,AQ Electron 5 3600 Desktop Processor,Standard,353,52633.5
01/12/2020,A1320150402,AQ Electron 5 3600 Desktop Processor,Plus,262,39364.19
01/12/2020,A1320150403,AQ Electron 5 3600 Desktop Processor,Premium,79,12694.6
01/12/2020,A1420150501,AQ Electron 4 3600 Desktop Processor,Standard,41,6580.84
01/12/2020,A1420150502,AQ Electron 4 3600 Desktop Processor,Plus,174,29492.98
01/12/2020,A1421150503,AQ Electron 4 3600 Desktop Processor,Premium,88,15526.62
01/12/2020,A1521150601,AQ Electron 3 3600 Desktop Processor,Standard,297,55328.63
01/12/2020,A1521150602,AQ Electron 3 3600 Desktop Processor,Plus,210,38946.58
01/12/2020,A1618150101,AQ MB Elite,Standard,167,3281.3
